S,765,3060020,340,0,0,45747
S,766,3064020,369,0,0,50037
S,767,3068020,396,0,0,54057
S,768,3072020,387,0,0,58041
S,769,3076020,357,0,0,60926
S,770,3080020,350,0,0,64806
S,771,3084020,378,0,0,3234
S,772,3088020,403,0,0,7212
S,773,3092020,394,0,0,11412
S,774,3096020,364,0,0,16273
S,775,3100020,357,0,0,20281
S,776,3104020,383,0,0,24396
S,777,3108020,408,0,0,28170
S,778,3112020,397,0,0,32508
S,779,3116020,364,0,0,35260
S,780,3120020,352,0,0,39383
S,781,3124020,376,0,0,43374
S,782,3128020,397,0,0,47224
S,783,3132020,385,0,0,51413
S,784,3136020,349,0,0,55414
S,785,3140024,335,0,0,60361
S,786,3144020,357,0,0,64268
S,787,3148024,378,0,0,2721
S,788,3152024,365,0,0,6865
S,789,3156020,332,0,0,10845
S,790,3160020,320,0,0,13746
S,791,3164024,344,0,0,17671
S,792,3168020,366,0,0,21842
S,793,3172020,357,0,0,25848
S,794,3176020,324,0,0,29754
S,795,3180020,313,0,0,34790
S,796,3184020,337,0,0,38889
S,797,3188020,361,0,0,42864
S,798,3192020,353,0,0,46747
S,799,3196020,324,0,0,50719
S,800,3200024,315,0,0,54835
S,801,3204020,341,0,0,57840
S,802,3208020,365,0,0,61739
S,803,3212020,357,0,0,131
S,804,3216020,328,0,0,4297
S,805,3220020,320,0,0,8288
S,806,3224020,345,0,0,13210
S,807,3228020,369,0,0,17171
S,808,3232020,360,0,0,21349
S,809,3236020,330,0,0,25318
S,810,3240020,321,0,0,29198
S,811,3244020,346,0,0,32180
S,812,3248020,370,0,0,36347
S,813,3252024,363,0,0,40271
S,814,3256020,333,0,0,44166
S,815,3260024,323,0,0,48165
S,816,3264024,348,0,0,52293
S,817,3268020,372,0,0,57280
S,818,3272020,365,0,0,61242
S,819,3276020,335,0,0,65209
S,820,3280020,325,0,0,3799
S,821,3284020,349,0,0,7790
S,822,3288020,375,0,0,10663
S,823,3292020,367,0,0,14622
S,824,3296020,337,0,0,18767
S,825,3300020,325,0,0,22778
S,826,3304020,351,0,0,26627
S,827,3308020,376,0,0,31621
S,828,3312024,370,0,0,35812
S,829,3316024,340,0,0,39779
S,830,3320024,330,0,0,43678
S,831,3324020,354,0,0,47643
S,832,3328020,380,0,0,51738
S,833,3332020,372,0,0,54707
S,834,3336024,341,0,0,58749
S,835,3340024,328,0,0,62657
S,836,3344020,352,0,0,1155
S,837,3348020,377,0,0,5179
